PF3D7_010009200	coding	merozoite-associated tryptophan-rich antigen, putative	Pf3D7_01_v3	124517	125484	+
PF3D7_010009300	coding	conserved Plasmodium protein, unknown function	Pf3D7_01_v3	126318	128141	-
PF3D7_010009400	coding	aspartate--tRNA ligase, putative	Pf3D7_01_v3	128960	130840	-
PF3D7_010009500	coding	vacuolar protein sorting-associated protein VTA1, putative	Pf3D7_01_v3	132086	133624	-
PF3D7_010009600	coding	vacuolar protein sorting-associated protein 51, putative	Pf3D7_01_v3	134353	139257	-
PF3D7_010009700	coding	nucleoside transporter 4, putative	Pf3D7_01_v3	140662	142219	-
PF3D7_010009800	coding	conserved Plasmodium protein, unknown function	Pf3D7_01_v3	143640	146396	-
PF3D7_010009900	coding	zinc-carboxypeptidase, putative	Pf3D7_01_v3	147915	152777	-
PF3D7_010010000	coding	conserved Plasmodium protein, unknown function	Pf3D7_01_v3	154176	160426	+
PF3D7_010010100	coding	ATP-dependent RNA helicase, putative	Pf3D7_01_v3	161131	166229	+
PF3D7_010010200	coding	L-seryl-tRNA(Sec) kinase, putative	Pf3D7_01_v3	166513	168687	+
PF3D7_010010300	coding	actin-related protein	Pf3D7_01_v3	169079	171273	-
PF3D7_010010400	coding	parasite-infected erythrocyte surface protein	Pf3D7_01_v3	172864	174591	+
PF3D7_010010500	coding	sporozoite stage TSP1 domain protein, S21	Pf3D7_01_v3	175609	176376	+
PF3D7_010010600	coding	conserved Plasmodium membrane protein, unknown function	Pf3D7_01_v3	178087	180790	+
PF3D7_010010700	coding	StAR-related lipid transfer protein, putative	Pf3D7_01_v3	182822	184222	-
PF3D7_010010800	coding	ubiquitin carboxyl-terminal hydrolase 1, putative	Pf3D7_01_v3	190269	201230	+
PF3D7_010010900	coding	4-hydroxy-3-methylbut-2-enyl diphosphate reductase, putative	Pf3D7_01_v3	202536	204143	+
PF3D7_010011000	coding	conserved protein, unknown function	Pf3D7_01_v3	204622	205455	-
PF3D7_010011100	coding	conserved Plasmodium protein, unknown function	Pf3D7_01_v3	206170	210189	+
PF3D7_010011200	coding	transporter, putative	Pf3D7_01_v3	210870	213005	+
PF3D7_010011300	coding	novel putative transporter 1	Pf3D7_01_v3	215776	217509	+
PF3D7_010011400	coding	conserved Plasmodium protein, unknown function	Pf3D7_01_v3	221202	221633	+
PF3D7_010011500	coding	RAP protein, putative	Pf3D7_01_v3	222254	223960	-
PF3D7_010011600	coding	cyclase-associated protein, putative	Pf3D7_01_v3	225110	225779	-
PF3D7_010011700	coding	conserved Plasmodium protein, unknown function	Pf3D7_01_v3	226681	227285	-
PF3D7_010011800	coding	conserved Plasmodium protein, unknown function	Pf3D7_01_v3	228485	229519	-
PF3D7_010011900	coding	conserved Plasmodium protein, unknown function	Pf3D7_01_v3	230289	234402	-
PF3D7_010012000	coding	asparagine-rich antigen Pfa35-2	Pf3D7_01_v3	238666	247857	+
PF3D7_010012100	coding	conserved Plasmodium protein, unknown function	Pf3D7_01_v3	249231	252010	-
PF3D7_010012200	coding	DNA binding protein, putative	Pf3D7_01_v3	253584	254930	+
PF3D7_010012300	coding	conserved Plasmodium protein, unknown function	Pf3D7_01_v3	255775	258543	-
PF3D7_010012400	coding	V-type proton ATPase subunit C, putative	Pf3D7_01_v3	260658	261809	-
PF3D7_010012500	coding	conserved Plasmodium protein, unknown function	Pf3D7_01_v3	263340	264223	-
PF3D7_010012600	coding	calcium-transporting ATPase	Pf3D7_01_v3	265208	269173	-
PF3D7_010012700	coding	pre-rRNA-processing protein TSR2, putative	Pf3D7_01_v3	272454	273404	+
PF3D7_010012800	coding	conserved Plasmodium protein, unknown function	Pf3D7_01_v3	274315	278550	+
PF3D7_010012900	coding	conserved Plasmodium protein, unknown function	Pf3D7_01_v3	279115	280014	+
PF3D7_010013000	coding	small ribosomal subunit assembling AARP2 protein	Pf3D7_01_v3	281155	285459	+
PF3D7_010013100	coding	ras-related protein Rab-5C, putative	Pf3D7_01_v3	286951	288918	+
PF3D7_010013200	coding	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase, putative	Pf3D7_01_v3	290386	292590	+
PF3D7_010013300	coding	centrin-1, putative	Pf3D7_01_v3	293642	294968	+
PF3D7_010013400	coding	conserved Plasmodium protein, unknown function	Pf3D7_01_v3	295300	296931	-
PF3D7_010013500	coding	carbon catabolite repressor protein 4, putative	Pf3D7_01_v3	297362	299397	+
PF3D7_010013600	coding	probable protein, unknown function	Pf3D7_01_v3	299562	300868	-
PF3D7_010013700	coding	conserved Plasmodium protein, unknown function	Pf3D7_01_v3	302937	303398	+
PF3D7_010013800	coding	lipid/sterol:H+ symporter	Pf3D7_01_v3	304362	309257	-
PF3D7_010013900	coding	serine/threonine protein kinase, putative	Pf3D7_01_v3	314618	319405	+
PF3D7_010014000	coding	conserved Plasmodium membrane protein, unknown function	Pf3D7_01_v3	320168	321508	+
PF3D7_010014100	coding	double-strand break repair protein MRE11, putative	Pf3D7_01_v3	322371	326072	+
PF3D7_010014200	coding	conserved Plasmodium protein, unknown function	Pf3D7_01_v3	326397	327224	-
PF3D7_010014300	coding	proteasome subunit beta type-3, putative	Pf3D7_01_v3	328431	329558	-
PF3D7_010014400	coding	conserved Plasmodium protein, unknown function	Pf3D7_01_v3	330738	332708	+
PF3D7_010014500	coding	conserved Plasmodium protein, unknown function	Pf3D7_01_v3	337168	343833	+
PF3D7_010014600	coding	mitochondrial carrier protein, putative	Pf3D7_01_v3	344400	346540	-
PF3D7_010014700	coding	conserved Plasmodium protein, unknown function	Pf3D7_01_v3	349170	349709	+
PF3D7_010014800	coding	conserved Plasmodium protein, unknown function	Pf3D7_01_v3	349995	351626	-
PF3D7_010014900	coding	secreted ookinete protein, putative	Pf3D7_01_v3	352314	356211	-
PF3D7_010015000	coding	conserved Plasmodium protein, unknown function	Pf3D7_01_v3	357834	360339	+
PF3D7_010015100	coding	photosensitized INA-labeled protein PHIL1, putative	Pf3D7_01_v3	363318	363992	+
PF3D7_010015200	coding	LCCL domain-containing protein	Pf3D7_01_v3	365610	368795	+
PF3D7_010015300	coding	mRNA cleavage factor-like protein, putative	Pf3D7_01_v3	369480	370178	-
PF3D7_010015400	coding	fatty acid elongation protein, GNS1/SUR4 family, putative	Pf3D7_01_v3	371815	373012	-
PF3D7_010015500	coding	tubulin-specific chaperone a, putative	Pf3D7_01_v3	374439	375087	-
PF3D7_010015600	coding	N-acetyltransferase, putative	Pf3D7_01_v3	376294	377004	-
PF3D7_010015700	coding	cold-shock protein, putative	Pf3D7_01_v3	377874	378599	-
PF3D7_010015800	coding	conserved protein, unknown function	Pf3D7_01_v3	379149	379806	-
PF3D7_010015900	coding	phenylalanine--tRNA ligase alpha subunit, putative	Pf3D7_01_v3	380697	382424	+
PF3D7_010016000	coding	phosphatidate cytidylyltransferase, putative	Pf3D7_01_v3	383284	386632	+
PF3D7_010016100	coding	conserved Plasmodium protein, unknown function	Pf3D7_01_v3	386708	387940	+
PF3D7_010016200	coding	conserved Plasmodium protein, unknown function	Pf3D7_01_v3	388372	389076	+
PF3D7_010016300	coding	selenocysteine-specific elongation factor selB homologue, putative	Pf3D7_01_v3	389261	392065	-
PF3D7_010016400	coding	FAD-linked sulfhydryl oxidase ERV1, putative	Pf3D7_01_v3	392604	393035	+
PF3D7_010016500	coding	DNA-directed RNA polymerase 2, putative	Pf3D7_01_v3	393875	394835	-
PF3D7_010016600	coding	bromodomain protein, putative	Pf3D7_01_v3	396591	403606	+
PF3D7_010016700	coding	phosphatidylinositol-4-phosphate 5-kinase, putative	Pf3D7_01_v3	405739	412169	+
PF3D7_010016800	coding	chromatin assembly factor 1 protein WD40 domain, putative	Pf3D7_01_v3	413760	415100	-
PF3D7_010016900	coding	transcription initiation factor TFIIB, putative	Pf3D7_01_v3	417921	419607	+
PF3D7_010017000	coding	adenylate kinase-like protein 1, putative	Pf3D7_01_v3	420293	420853	-
PF3D7_010017100	coding	kinesin-8, putative	Pf3D7_01_v3	421776	427575	-
PF3D7_010017200	coding	conserved Plasmodium protein, unknown function	Pf3D7_01_v3	430152	430858	-
PF3D7_010017300	coding	replication factor c protein, putative	Pf3D7_01_v3	431539	435042	-
PF3D7_010017400	coding	conserved Plasmodium protein, unknown function	Pf3D7_01_v3	436408	438564	+
PF3D7_010017500	coding	UMP-CMP kinase, putative	Pf3D7_01_v3	439652	441418	-
PF3D7_010017600	coding	conserved Plasmodium protein, unknown function	Pf3D7_01_v3	442543	443289	-
PF3D7_010017700	coding	conserved Plasmodium protein, unknown function	Pf3D7_01_v3	443585	443938	-
PF3D7_010017800	coding	eukaryotic translation initiation factor 4E, putative	Pf3D7_01_v3	446026	448849	+
PF3D7_010017900	coding	conserved protein, unknown function	Pf3D7_01_v3	450043	450646	-
PF3D7_010018000	coding	TatD-like deoxyribonuclease, putative	Pf3D7_01_v3	450831	453118	-
PF3D7_010018100	coding	conserved Plasmodium protein, unknown function	Pf3D7_01_v3	454847	455338	+
PF3D7_010018200	coding	multidrug resistance-associated protein 2, putative	Pf3D7_01_v3	464726	470194	+
PF3D7_010018300	non_coding	rRNA	Pf3D7_01_v3	473739	475887	+
PF3D7_010018400	coding	hypothetical protein, conserved	Pf3D7_01_v3	474024	475075	+
PF3D7_010018500	non_coding	rRNA	Pf3D7_01_v3	476287	476446	+
PF3D7_010018600	coding	hypothetical protein	Pf3D7_01_v3	479525	479749	-
PF3D7_010018700	coding	hypothetical protein	Pf3D7_01_v3	479977	480484	+
PF3D7_010018800	coding	Plasmodium exported protein (hyp11), unknown function	Pf3D7_01_v3	481274	482618	-
PF3D7_010018900	coding	Plasmodium exported protein, unknown function	Pf3D7_01_v3	486500	487186	+
PF3D7_010019000	coding	glutamic acid-rich protein	Pf3D7_01_v3	487892	490127	-
PF3D7_010019100	coding	surface-associated interspersed protein 1.2 (SURFIN 1.2)	Pf3D7_01_v3	495244	500076	+
PF3D7_010019200	coding	Plasmodium exported protein, unknown function	Pf3D7_01_v3	500959	502868	-
PF3D7_010019300	coding	Plasmodium exported protein (hyp1), unknown function	Pf3D7_01_v3	504938	506856	-
PF3D7_010019400	coding	Plasmodium exported protein, unknown function	Pf3D7_01_v3	508252	509724	-
PF3D7_010019500	coding	surface-associated interspersed protein 1.2 (SURFIN 1.2)	Pf3D7_01_v3	512086	515037	+
PF3D7_010019600	coding	surface-associated interspersed protein 1.2 (SURFIN 1.2)	Pf3D7_01_v3	515164	517855	+
PF3D7_010019700	coding	heat shock protein 40, type II	Pf3D7_01_v3	520807	522579	+
PF3D7_010019800	coding	DBL containing protein, unknown function	Pf3D7_01_v3	527107	536351	+
PF3D7_010019900	coding	Plasmodium exported protein (hyp8), unknown function	Pf3D7_01_v3	537109	538025	-
PF3D7_010020000	coding	exported protein family 1	Pf3D7_01_v3	542480	546983	+
PF3D7_010020100	coding	MC-2TM Maurer's cleft two transmembrane protein	Pf3D7_01_v3	547597	548380	-
PF3D7_010020200	coding	exported protein family 3	Pf3D7_01_v3	550576	551713	-
PF3D7_010020300	coding	hypothetical protein	Pf3D7_01_v3	552640	553112	+
PF3D7_010020400	coding	Plasmodium exported protein, unknown function	Pf3D7_01_v3	553174	553797	+
PF3D7_010020500	coding	hypothetical protein	Pf3D7_01_v3	554057	554269	-
PF3D7_010020600	coding	acidic terminal segments, variant surface antigen of PfEMP1, putative	Pf3D7_01_v3	554636	554884	-
PF3D7_010020700	coding	Plasmodium exported protein (hyp10), unknown function	Pf3D7_01_v3	558201	558708	-
PF3D7_010020800:pseudogene	pseudogene	Rifin/stevor family, putative	Pf3D7_01_v3	560489	561349	-
PF3D7_010020900	coding	rifin	Pf3D7_01_v3	563703	564842	-
PF3D7_010021000	coding	Plasmodium RESA N-terminal, putative	Pf3D7_01_v3	566515	566855	-
PF3D7_010021100	coding	Plasmodium exported protein, unknown function	Pf3D7_01_v3	569485	570272	-
PF3D7_010021200	coding	surface-associated interspersed protein 14.1 (SURFIN 14.1)	Pf3D7_01_v3	577704	583789	+
PF3D7_010021300	coding	Plasmodium exported protein (PHISTa), unknown function	Pf3D7_01_v3	587391	588394	+
PF3D7_010021400	coding	rifin	Pf3D7_01_v3	591849	593187	+
PF3D7_010021500	coding	Rifin/stevor family, putative	Pf3D7_01_v3	594918	596273	+
PF3D7_010021600	coding	stevor	Pf3D7_01_v3	598465	599472	+
PF3D7_010021700	coding	acidic terminal segments, variant surface antigen of PfEMP1, putative	Pf3D7_01_v3	600741	601512	+
PF3D7_010021800	coding	acidic terminal segments, variant surface antigen of PfEMP1, putative	Pf3D7_01_v3	601552	601992	+
PF3D7_010021900	coding	rifin	Pf3D7_01_v3	604162	605531	+
PF3D7_010022000	coding	erythrocyte membrane protein 1, EMP1	Pf3D7_01_v3	607390	614893	-
PF3D7_010022100	coding	hypothetical protein, conserved	Pf3D7_01_v3	617163	618747	-
PF3D7_010022200	coding	hypothetical protein, conserved	Pf3D7_01_v3	622139	622973	+
PF3D7_010022300	coding	hypothetical protein, conserved	Pf3D7_01_v3	626201	627035	+
PF3D7_010022400	coding	hypothetical protein, conserved	Pf3D7_01_v3	627084	627839	+
PF3D7_010022500	coding	hypothetical protein, conserved	Pf3D7_01_v3	628014	628447	+
PF3D7_010022600	coding	hypothetical protein	Pf3D7_01_v3	628550	628952	-
PF3D7_010022700	coding	hypothetical protein, conserved	Pf3D7_01_v3	632459	633154	+
PF3D7_010022800	coding	hypothetical protein, conserved	Pf3D7_01_v3	638753	639187	+
PF3D7_020005000	coding	hypothetical protein, conserved	Pf3D7_02_v3	4028	5069	+
PF3D7_020005100	coding	hypothetical protein, conserved	Pf3D7_02_v3	7623	8764	+
PF3D7_020005200	coding	hypothetical protein, conserved	Pf3D7_02_v3	8828	9629	-
PF3D7_020005300	coding	hypothetical protein, conserved	Pf3D7_02_v3	14892	15098	-
PF3D7_020005400	coding	erythrocyte membrane protein 1, EMP1	Pf3D7_02_v3	25232	31168	+
PF3D7_020005500	coding	Rifin/stevor family, putative	Pf3D7_02_v3	33030	34259	-
PF3D7_020005600	coding	acidic terminal segments, variant surface antigen of PfEMP1, putative	Pf3D7_02_v3	35927	37171	-
PF3D7_020005700	coding	Rifin/stevor family, putative	Pf3D7_02_v3	38287	39303	-
PF3D7_020005800	coding	rifin	Pf3D7_02_v3	41515	42858	-
PF3D7_020005900:pseudogene	pseudogene	Rifin/stevor family, putative	Pf3D7_02_v3	45286	46302	-
PF3D7_020006000	coding	rifin	Pf3D7_02_v3	48923	50147	-
PF3D7_020006100:pseudogene	pseudogene	acidic terminal segments, variant surface antigen of PfEMP1, putative	Pf3D7_02_v3	52124	52860	-
PF3D7_020006200	coding	Rifin/stevor family, putative	Pf3D7_02_v3	54418	54936	-
PF3D7_020006300	coding	Plasmodium exported protein, unknown function	Pf3D7_02_v3	60107	60319	-
PF3D7_020006400	coding	rifin	Pf3D7_02_v3	63157	64376	+
PF3D7_020006500	coding	stevor	Pf3D7_02_v3	66529	67545	+
PF3D7_020006600	coding	hypothetical protein	Pf3D7_02_v3	69088	69771	+
PF3D7_020006700	coding	Plasmodium exported protein (hyp9), unknown function	Pf3D7_02_v3	73441	74396	-
PF3D7_020006800	coding	PHISTb domain-containing RESA-like protein 1, putative	Pf3D7_02_v3	77251	78808	-
PF3D7_020006900	coding	DnaJ protein, putative	Pf3D7_02_v3	81291	84165	-
PF3D7_020007000	coding	knob associated heat shock protein 40, putative	Pf3D7_02_v3	86832	88791	-
PF3D7_020007100	coding	erythrocyte membrane protein 3	Pf3D7_02_v3	91318	98838	-
PF3D7_020007200	coding	knob-associated histidine-rich protein	Pf3D7_02_v3	103385	105796	-
PF3D7_020007300	coding	Plasmodium exported protein (PHISTc), unknown function	Pf3D7_02_v3	109564	110580	-
PF3D7_020007400	coding	EMP1-trafficking protein, putative	Pf3D7_02_v3	112547	113682	-
PF3D7_020007500	coding	Plasmodium exported protein (hyp11), unknown function	Pf3D7_02_v3	117225	118235	+
PF3D7_020007600	coding	gamete antigen 27/25, putative	Pf3D7_02_v3	120524	124102	+
PF3D7_020007700	coding	early transcribed membrane protein 2	Pf3D7_02_v3	127994	128314	+
PF3D7_020007800	coding	conserved Plasmodium protein, unknown function	Pf3D7_02_v3	129342	133563	-
PF3D7_020007900	coding	octaprenyl pyrophosphate synthase, putative	Pf3D7_02_v3	135523	137139	+
PF3D7_020008000	coding	conserved Plasmodium protein, unknown function	Pf3D7_02_v3	137557	138389	-
PF3D7_020008100	coding	palmitoyltransferase, putative	Pf3D7_02_v3	138927	141192	+
PF3D7_020008200	coding	repetitive organellar protein, putative	Pf3D7_02_v3	141625	147564	-
PF3D7_020008300	coding	protein kinase, putative	Pf3D7_02_v3	149524	156981	-
PF3D7_020008400	coding	conserved Plasmodium protein, unknown function	Pf3D7_02_v3	158137	159660	-
PF3D7_020008500	coding	ERCC1 nucleotide excision repair protein, putative	Pf3D7_02_v3	160514	161242	+
PF3D7_020008600	coding	conserved Plasmodium protein, unknown function	Pf3D7_02_v3	162065	162900	-
PF3D7_020008700	non_coding	tRNA	Pf3D7_02_v3	164268	164341	+
PF3D7_020008800	coding	conserved Plasmodium protein, unknown function	Pf3D7_02_v3	166144	168051	+
PF3D7_020008900	coding	protein MAK16, putative	Pf3D7_02_v3	168682	170136	-
PF3D7_020009000	coding	conserved Plasmodium protein, unknown function	Pf3D7_02_v3	171563	174912	-
PF3D7_020009100	coding	5'-3' exonuclease, N-terminal resolvase-like domain, putative	Pf3D7_02_v3	176567	178300	+
PF3D7_020009200	coding	conserved Plasmodium protein, unknown function	Pf3D7_02_v3	178955	181526	+
PF3D7_020009300	coding	conserved Plasmodium protein, unknown function	Pf3D7_02_v3	182228	189115	-
PF3D7_020009400	coding	conserved Plasmodium protein, unknown function	Pf3D7_02_v3	192818	194199	+
PF3D7_020009500	coding	conserved Plasmodium protein, unknown function	Pf3D7_02_v3	194826	196916	-
PF3D7_020009600	coding	dynein light chain, putative	Pf3D7_02_v3	197219	198043	-
PF3D7_020009700	coding	aspartate aminotransferase, putative	Pf3D7_02_v3	198353	199570	-
PF3D7_020009800	coding	conserved Plasmodium protein, unknown function	Pf3D7_02_v3	200482	204048	-
PF3D7_020009900	coding	hexose transporter	Pf3D7_02_v3	205889	207403	-
PF3D7_020010000	coding	3'-5' exonuclease, putative	Pf3D7_02_v3	209583	210833	-
PF3D7_020010100	coding	ubiE/COQ5 methyltransferase, putative	Pf3D7_02_v3	211348	212627	+
PF3D7_020010200	coding	conserved Plasmodium protein, unknown function	Pf3D7_02_v3	212982	214508	-
PF3D7_020010300	coding	conserved Plasmodium protein, unknown function	Pf3D7_02_v3	214838	217348	-
PF3D7_020010400	coding	conserved Plasmodium protein, unknown function	Pf3D7_02_v3	217882	218907	-
PF3D7_020010500	coding	conserved Plasmodium protein, unknown function	Pf3D7_02_v3	219690	222256	+
PF3D7_020010600	coding	PCI domain-containing protein, putative	Pf3D7_02_v3	223478	224851	+
PF3D7_020010700	coding	DNA-directed RNA polymerase II 16 kDa subunit, putative	Pf3D7_02_v3	225562	226245	-
PF3D7_020010800	coding	conserved Plasmodium protein, unknown function	Pf3D7_02_v3	228025	229932	+
PF3D7_020010900	coding	conserved Plasmodium protein, unknown function	Pf3D7_02_v3	231141	232529	+
PF3D7_020011000	coding	conserved Plasmodium protein, unknown function	Pf3D7_02_v3	232729	233476	-
PF3D7_020011100	coding	26S proteasome regulatory subunit RPN1, putative	Pf3D7_02_v3	235237	238816	+
PF3D7_020011200	coding	DNA repair protein RAD2, putative	Pf3D7_02_v3	239246	243796	-
PF3D7_020011300	coding	cysteine desulfuration protein SufE, putative	Pf3D7_02_v3	245358	246699	+
PF3D7_020011400	coding	pantothenate transporter, putative	Pf3D7_02_v3	249030	250727	+
PF3D7_020011500	coding	pentafunctional AROM polypeptide, putative	Pf3D7_02_v3	252394	262443	+
PF3D7_020011600	coding	conserved Plasmodium protein, unknown function	Pf3D7_02_v3	263037	267347	-
PF3D7_020011700	coding	DNA-directed RNA polymerase III subunit RPC10, putative	Pf3D7_02_v3	270078	270619	-
PF3D7_020011800	coding	adenylosuccinate lyase	Pf3D7_02_v3	271594	273009	+
PF3D7_020011900	coding	merozoite surface protein 5	Pf3D7_02_v3	273689	276494	-
PF3D7_020012000	coding	merozoite surface protein 4	Pf3D7_02_v3	277494	278456	-
PF3D7_020012100	coding	conserved Plasmodium protein, unknown function	Pf3D7_02_v3	281907	287345	+
PF3D7_020012200	coding	iron-sulfur assembly protein, putative	Pf3D7_02_v3	288183	288665	-
PF3D7_020012300	coding	serine repeat antigen 8	Pf3D7_02_v3	290168	292703	-
PF3D7_020012400	coding	serine repeat antigen 7	Pf3D7_02_v3	294273	297616	-
PF3D7_020012500	coding	serine repeat antigen 6	Pf3D7_02_v3	298897	302564	-
PF3D7_020012600	coding	serine repeat antigen 7	Pf3D7_02_v3	303593	307027	-
PF3D7_020012700	coding	serine repeat antigen 7	Pf3D7_02_v3	308847	312155	-
PF3D7_020012800	coding	serine repeat antigen 7	Pf3D7_02_v3	313449	316741	-
PF3D7_020012900	coding	serine repeat antigen 7	Pf3D7_02_v3	317596	321310	-
PF3D7_020013000	coding	serine repeat antigen 7	Pf3D7_02_v3	322338	325723	-
PF3D7_020013100	coding	conserved Plasmodium protein, unknown function	Pf3D7_02_v3	327932	335203	+
PF3D7_020013200	coding	KRR1 small subunit processome component, putative	Pf3D7_02_v3	335679	336581	-
PF3D7_020013300	coding	conserved Plasmodium protein, unknown function	Pf3D7_02_v3	337558	342966	+
PF3D7_020013400	coding	conserved Plasmodium protein, unknown function	Pf3D7_02_v3	343308	349340	-
PF3D7_020013500	coding	acyl carrier protein, putative	Pf3D7_02_v3	352836	353628	+
PF3D7_020013600	coding	ribosome-recycling factor, putative	Pf3D7_02_v3	354621	356117	+
PF3D7_020013700	coding	conserved Plasmodium protein, unknown function	Pf3D7_02_v3	356501	358014	-
PF3D7_020013800	coding	conserved Plasmodium protein, unknown function	Pf3D7_02_v3	359142	359849	+
PF3D7_020013900	coding	6-cysteine protein	Pf3D7_02_v3	360864	368354	+
PF3D7_020014000	coding	6-cysteine protein	Pf3D7_02_v3	370438	379845	+
PF3D7_020014100	coding	phospholipase A2, putative	Pf3D7_02_v3	381130	383445	-
PF3D7_020014200	coding	3'exoribonuclease, putative	Pf3D7_02_v3	384865	386580	-
PF3D7_020014300	coding	2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	Pf3D7_02_v3	387273	388151	+
PF3D7_020014400	coding	conserved protein, unknown function	Pf3D7_02_v3	388424	390611	-
PF3D7_020014500	coding	conserved Plasmodium protein, unknown function	Pf3D7_02_v3	391275	392789	-
PF3D7_020014600	coding	transporter, putative	Pf3D7_02_v3	394237	398745	-
PF3D7_020014700	coding	RING zinc finger protein, putative	Pf3D7_02_v3	400153	401859	-
PF3D7_020014800	coding	ATP-dependent RNA helicase UAP56	Pf3D7_02_v3	404281	406355	-
PF3D7_020014900	coding	secretory complex protein 61 gamma subunit	Pf3D7_02_v3	409983	410228	+
PF3D7_020015000	coding	60S ribosomal protein L37ae, putative	Pf3D7_02_v3	412275	412859	+
PF3D7_020015100	coding	conserved Plasmodium protein, unknown function	Pf3D7_02_v3	413278	421137	-
PF3D7_020015200	coding	monocarboxylate transporter, putative	Pf3D7_02_v3	423063	424654	-
PF3D7_020015300	coding	50S ribosomal protein L33, putative	Pf3D7_02_v3	425689	426497	+
PF3D7_020015400	coding	conserved Plasmodium protein, unknown function	Pf3D7_02_v3	427490	431530	+
PF3D7_020015500	coding	conserved Plasmodium protein, unknown function	Pf3D7_02_v3	432041	434086	-
PF3D7_020015600	coding	syntaxin, Qa-SNARE family	Pf3D7_02_v3	436050	436994	+
PF3D7_020015700	coding	conserved Plasmodium protein, unknown function	Pf3D7_02_v3	437755	439002	-
PF3D7_020015800	coding	conserved Plasmodium protein, unknown function	Pf3D7_02_v3	442080	442934	-
